Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (*)
9102.821015130405,0.1065855248905636,3.241438307871102,-104.6068234156999
9634.646914757404,0.07795051375351889,2.822712371103837,-106.8940690419704
10197.54436759236,0.1474212999725685,2.315736447216451,-108.3052506220577
10793.32870722362,0.08440531579096819,1.859502996986962,-110.6621718653335
11423.92132682452,0.1137048792418925,1.349948587078839,-112.5902046880432
12091.35587560979,0.02887189140325603,1.03071666233499,-114.8858458687447
12797.78481731564,0.1288554574234776,0.3337298909206536,-117.3684380785114
13545.48637185448,0.1395606837141621,-0.1461143018572759,-119.252444095045
14336.87186253071,0.07149534553185605,-0.5929387896685141,-121.9638094928136
15174.49349251265,0.08211238208220424,-1.061424648494012,-124.7094100667545
16061.05257563926,0.08079512875884709,-1.153869411035835,-127.6322000056912
16999.40824810587,0.09821117408511564,-2.490003771023801,-125.1844733990172
17992.58668912415,0.04152275563631447,-2.536563356125479,-134.6734655096911
19043.7908802925,0.04187440487070777,-3.019821156282433,-135.9539280984283
20156.41093515083,0.09461488964762448,-3.610707681622519,-138.7471827785364
21334.03503223242,0.04694990337398394,-4.114426478856398,-141.6868469422425
22580.46098687132,0.0516197847897153,-4.172893808313582,-142.0055471436885
23899.7084990848,-0.02834474377246408,0.09258183011841109,-151.1462245225822
25296.0321170294,0.04477039329437793,-0.1056093960432742,-172.4189849077318
26773.9349578379,-0.005925959602312275,-6.96301479920169,-135.8483535099443
28338.18323008663,0.01508604480636113,-6.77246728737178,-155.669613552323
29993.82160472731,0.06089539171100344,-7.137359507971198,-165.057828334034
31746.18948405528,-0.00184379649042192,-7.768057475958647,-170.2657349211665
33600.93822118018,-0.02109049205107886,-7.29921354725975,179.5125407003463
35564.04934553248,0.0290396127009548,-8.316775109839398,179.4628915378972
37641.85385318225,-0.0661135277994811,-9.227997730826772,175.1406562662384
39841.05262418107,0.0499358192295369,-9.906389183937637,167.6918843088133
42168.73803277285,0.1404859044809444,-10.7932746043021,177.3315179299746
44632.41682016619,-0.01447066543620606,-3.939214463714543,-173.8634741913603
47240.03430363178,0.1420964971550824,-0.03546749811641189,-135.1619944743654
50000,-0.074312587598326,-1.174105869498189,15.89820127822313
