#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2NI
#Serial Number: SN:210321ABE52A
#Date Time: 2021-12-09 11:46:39.831
#Sample rate: 1.5873e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V Attenuation: 1 X
#Channel 2: Range: 1 V/div Offset: 9.7 V Attenuation: 1 X
#Wavegen Channel 1: Enabled
#Mode: Simple
#Type: Square
#Frequency: 1 kHz
#Amplitude: 500 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
-0.001000189899497487,-0.2507927906397823,-11.73627380207423
-0.0009995598994974875,0.402696318257711,-11.74000251772079
-0.0009989298994974875,0.4624438939283389,-11.73627380207423
-0.0009982998994974874,0.4699123408871674,-11.71390150819484
-0.0009976698994974874,0.4736465643665816,-11.66915692043607
-0.0009970398994974875,0.4699123408871674,-11.62068361703074
-0.0009964098994974875,0.4699123408871674,-11.56475288233228
-0.0009957798994974874,0.4699123408871674,-11.51255086328038
-0.0009951498994974874,0.4773807878459959,-11.45662012858191
-0.0009945198994974875,0.4773807878459959,-11.39323196259032
-0.0009938898994974875,0.4773807878459959,-11.3335725122453
-0.0009932598994974874,0.4811150113254101,-11.2701843462537
-0.0009926298994974874,0.4811150113254101,-11.20306746461555
-0.0009919998994974875,0.4773807878459959,-11.14713672991709
-0.0009913698994974875,0.4811150113254101,-11.08374856392549
-0.0009907398994974874,0.4848492348048244,-11.02781782922703
-0.0009901098994974874,0.4811150113254101,-10.96815837888201
-0.0009894798994974875,0.4811150113254101,-10.91595635983011
-0.0009888498994974875,0.4811150113254101,-10.87121177207134
-0.0009882198994974874,0.4773807878459959,-10.95324351629575
-0.0009875898994974874,0.4773807878459959,-11.05764755439955
-0.0009869598994974875,0.4773807878459959,-11.15832287685678
-0.0009863298994974875,0.4699123408871674,-11.2291684741415
-0.0009856998994974874,0.4736465643665816,-11.30001407142622
-0.0009850698994974874,0.4699123408871674,-11.34475865918499
-0.0009844398994974875,0.4736465643665816,-11.38204581565063
-0.0009838098994974875,0.4736465643665816,-11.39696067823689
-0.0009831798994974874,0.4736465643665816,-11.40814682517658
-0.0009825498994974874,0.4661781174077531,-11.39323196259032
-0.0009819198994974875,0.4736465643665816,-11.36713095306437
-0.0009812898994974876,0.4736465643665816,-11.3223863653056
-0.0009806598994974874,0.4699123408871674,-11.27391306190027
-0.0009800298994974874,0.4736465643665816,-11.22171104284837
-0.0009793998994974875,0.4773807878459959,-11.15832287685678
-0.0009787698994974876,0.4736465643665816,-11.08747727957206
-0.0009781398994974874,0.4736465643665816,-11.03900397616673
-0.0009775098994974874,0.4699123408871674,-10.97561581017513
-0.0009768798994974875,0.4773807878459959,-10.91968507547667
-0.0009762498994974875,0.4773807878459959,-10.85629690948508
-0.0009756198994974875,0.4811150113254101,-10.80782360607975
-0.0009749898994974875,0.4811150113254101,-10.75935030267441
-0.0009743598994974875,0.4848492348048244,-10.70341956797595
-0.0009737298994974875,0.4848492348048244,-10.64748883327749
-0.0009730998994974874,0.4923176817636529,-10.59155809857902
-0.0009724698994974875,0.4885834582842386,-10.53935607952712
-0.0009718398994974874,0.4848492348048244,-10.48715406047523
-0.0009712098994974875,0.4811150113254101,-10.43122332577676
-0.0009705798994974874,0.4811150113254101,-10.3752925910783
-0.0009699498994974875,0.4848492348048244,-10.3230905720264
-0.0009693198994974874,0.4885834582842386,-10.26343112168137
-0.0009686898994974875,0.4848492348048244,-10.21122910262948
-0.0009680598994974874,0.4885834582842386,-10.20377167133635
-0.0009674298994974875,0.4773807878459959,-10.31936185637984
-0.0009667998994974874,0.4736465643665816,-10.43495204142333
-0.0009661698994974875,0.4736465643665816,-10.54681351082025
-0.0009655398994974874,0.4699123408871674,-10.64003140198436
-0.0009649098994974875,0.4699123408871674,-10.7295205775019
-0.0009642798994974874,0.4624438939283389,-10.78918002784692
-0.0009636498994974875,0.4661781174077531,-10.84511076254539
-0.0009630198994974874,0.4661781174077531,-10.87866920336447
-0.0009623898994974875,0.4661781174077531,-10.90104149724385
-0.0009617598994974874,0.4661781174077531,-10.90477021289041
-0.0009611298994974875,0.4624438939283389,-10.90849892853698
-0.0009604998994974874,0.4699123408871674,-10.88612663465759
-0.0009598698994974875,0.4699123408871674,-10.85629690948508
-0.0009592398994974874,0.4661781174077531,-10.80409489043318
-0.0009586098994974875,0.4736465643665816,-10.75562158702785
-0.0009579798994974874,0.4736465643665816,-10.70714828362251
-0.0009573498994974875,0.4699123408871674,-10.64376011763092
-0.0009567198994974874,0.4736465643665816,-10.59155809857902
-0.0009560898994974875,0.4736465643665816,-10.531898648234
-0.0009554598994974874,0.4699123408871674,-10.48715406047523
-0.0009548298994974875,0.4736465643665816,-10.43495204142333
-0.0009541998994974874,0.4736465643665816,-10.38647873801799
-0.0009535698994974875,0.4773807878459959,-10.33800543461266
-0.0009529398994974874,0.4773807878459959,-10.27834598426763
